id,game,action,score,opponent,guess,coordination
101,BoS,1,7,Base,Human,1
101,BoS,0,0,Base,Human,0
101,BoS,0,0,Base,Human,1
101,BoS,0,0,Base,Human,0
101,BoS,0,0,Base,Human,0
101,BoS,0,10,Base,Human,1
101,BoS,0,0,Base,Human,0
101,PD,0,10,Base,LLM,0
101,PD,1,0,Base,LLM,0
101,PD,0,5,Base,LLM,1
101,PD,0,5,Base,LLM,1
101,PD,0,5,Base,LLM,1
101,PD,1,0,Base,LLM,0
101,PD,1,0,Base,LLM,0
101,PD,1,0,Base,LLM,0
101,PD,0,5,Base,LLM,1
101,PD,0,5,Base,LLM,1
102,BoS,1,7,Prompted,Human,1
102,BoS,1,7,Prompted,Human,1
102,BoS,1,7,Prompted,Human,1
102,BoS,1,7,Prompted,Human,1
102,BoS,0,0,Prompted,Human,0
102,BoS,0,10,Prompted,Human,1
102,BoS,0,10,Prompted,Human,1
102,BoS,0,10,Prompted,Human,1
102,BoS,0,10,Prompted,Human,1
102,BoS,0,10,Prompted,Human,1
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,1,8,Prompted,LLM,0
102,PD,0,10,Prompted,LLM,0
102,PD,0,5,Prompted,LLM,1
102,PD,0,5,Prompted,LLM,1
102,PD,0,5,Prompted,LLM,1
103,PD,0,10,Prompted,Human,0
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,10,Prompted,Human,0
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,PD,0,5,Prompted,Human,1
103,BoS,1,7,Prompted,LLM,0
103,BoS,1,7,Prompted,LLM,0
103,BoS,1,7,Prompted,LLM,1
103,BoS,1,7,Prompted,LLM,0
103,BoS,0,0,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
103,BoS,0,10,Prompted,LLM,1
104,BoS,1,7,Prompted,LLM,1
104,BoS,1,7,Prompted,LLM,1
104,BoS,0,0,Prompted,LLM,0
104,BoS,0,0,Prompted,LLM,0
104,BoS,1,7,Prompted,LLM,1
104,BoS,1,7,Prompted,LLM,1
104,BoS,1,7,Prompted,LLM,1
104,BoS,0,0,Prompted,LLM,0
104,BoS,0,0,Prompted,LLM,0
104,BoS,1,7,Prompted,LLM,1
104,PD,0,10,Prompted,LLM,0
104,PD,0,5,Prompted,LLM,1
104,PD,1,0,Prompted,LLM,0
104,PD,1,0,Prompted,LLM,0
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
104,PD,0,5,Prompted,LLM,1
105,BoS,0,0,Base,LLM,0
105,BoS,1,0,Base,LLM,0
105,BoS,1,0,Base,LLM,0
105,BoS,1,7,Base,LLM,1
105,BoS,1,7,Base,LLM,1
105,BoS,1,7,Base,LLM,1
105,BoS,0,0,Base,LLM,0
105,BoS,0,0,Base,LLM,0
105,BoS,0,10,Base,LLM,1
105,BoS,0,10,Base,LLM,1
105,PD,0,10,Base,LLM,0
105,PD,1,0,Base,LLM,0
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
105,PD,0,5,Base,LLM,1
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,PD,1,8,Prompted,LLM,0
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,0,0,Prompted,Human,0
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
106,BoS,1,7,Prompted,Human,1
107,BoS,1,7,Prompted,LLM,1
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,10,Prompted,LLM,1
107,BoS,0,10,Prompted,LLM,1
107,BoS,0,10,Prompted,LLM,1
107,BoS,0,0,Prompted,LLM,0
107,BoS,0,10,Prompted,LLM,1
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,1,8,Prompted,LLM,0
107,PD,0,10,Prompted,LLM,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,PD,1,8,Base,Human,0
108,BoS,0,0,Base,LLM,0
108,BoS,1,7,Base,LLM,1
108,BoS,0,0,Base,LLM,0
108,BoS,1,7,Base,LLM,1
108,BoS,0,0,Base,LLM,0
108,BoS,1,7,Base,LLM,1
108,BoS,1,0,Base,LLM,0
108,BoS,0,0,Base,LLM,0
108,BoS,1,7,Base,LLM,1
108,BoS,1,7,Base,LLM,1
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,1,8,Prompted,Human,0
109,PD,0,10,Prompted,Human,0
109,BoS,1,7,Prompted,LLM,1
109,BoS,1,7,Prompted,LLM,1
109,BoS,1,7,Prompted,LLM,1
109,BoS,1,7,Prompted,LLM,1
109,BoS,1,7,Prompted,LLM,1
109,BoS,0,0,Prompted,LLM,0
109,BoS,0,0,Prompted,LLM,0
109,BoS,0,10,Prompted,LLM,1
109,BoS,0,10,Prompted,LLM,1
109,BoS,0,10,Prompted,LLM,1
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,PD,1,8,Base,LLM,0
110,BoS,0,0,Base,Human,0
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
110,BoS,1,7,Base,Human,1
111,PD,1,8,Prompted,LLM,0
111,PD,1,8,Prompted,LLM,1
111,PD,1,8,Prompted,LLM,0
111,PD,1,8,Prompted,LLM,1
111,PD,1,8,Prompted,LLM,0
111,PD,1,8,Prompted,LLM,1
111,PD,1,8,Prompted,LLM,1
111,PD,1,8,Prompted,LLM,1
111,PD,1,8,Prompted,LLM,1
111,PD,0,5,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
111,BoS,1,7,Prompted,LLM,1
112,BoS,0,0,Base,Human,0
112,BoS,0,10,Base,Human,1
112,BoS,1,0,Base,Human,0
112,BoS,0,0,Base,Human,0
112,BoS,0,10,Base,Human,1
112,BoS,1,7,Base,Human,1
112,BoS,0,0,Base,Human,0
112,BoS,1,0,Base,Human,0
112,BoS,0,0,Base,Human,0
112,BoS,1,7,Base,Human,1
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
112,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,1,8,Base,LLM,0
113,PD,0,10,Base,LLM,0
113,BoS,1,7,Base,LLM,1
113,BoS,0,0,Base,LLM,0
113,BoS,1,7,Base,LLM,1
113,BoS,1,7,Base,LLM,1
113,BoS,1,7,Base,LLM,1
113,BoS,1,7,Base,LLM,1
113,BoS,1,7,Base,LLM,1
113,BoS,1,7,Base,LLM,1
113,BoS,1,7,Base,LLM,1
113,BoS,1,7,Base,LLM,1
114,PD,0,10,Prompted,Human,0
114,PD,1,0,Prompted,Human,0
114,PD,1,8,Prompted,Human,0
114,PD,1,0,Prompted,Human,0
114,PD,1,0,Prompted,Human,0
114,PD,0,5,Prompted,Human,1
114,PD,0,5,Prompted,Human,1
114,PD,0,5,Prompted,Human,1
114,PD,0,5,Prompted,Human,1
114,PD,0,5,Prompted,Human,1
114,BoS,0,0,Prompted,LLM,0
114,BoS,1,7,Prompted,LLM,1
114,BoS,0,0,Prompted,LLM,0
114,BoS,1,0,Prompted,LLM,0
114,BoS,0,0,Prompted,LLM,0
114,BoS,1,7,Prompted,LLM,1
114,BoS,0,10,Prompted,LLM,1
114,BoS,1,7,Prompted,LLM,1
114,BoS,0,0,Prompted,LLM,0
114,BoS,0,10,Prompted,LLM,1
115,PD,1,8,Prompted,LLM,0
115,PD,0,10,Prompted,LLM,0
115,PD,0,5,Prompted,LLM,1
115,PD,0,10,Prompted,LLM,0
115,PD,0,5,Prompted,LLM,1
115,PD,0,5,Prompted,LLM,1
115,PD,1,0,Prompted,LLM,0
115,PD,0,10,Prompted,LLM,0
115,PD,0,5,Prompted,LLM,1
115,PD,0,5,Prompted,LLM,1
115,BoS,0,0,Prompted,Human,0
115,BoS,1,7,Prompted,Human,1
115,BoS,0,0,Prompted,Human,0
115,BoS,1,0,Prompted,Human,0
115,BoS,0,0,Prompted,Human,0
115,BoS,1,7,Prompted,Human,1
115,BoS,1,7,Prompted,Human,1
115,BoS,1,7,Prompted,Human,1
115,BoS,1,7,Prompted,Human,1
115,BoS,1,7,Prompted,Human,1
116,BoS,1,7,Prompted,Human,1
116,BoS,0,0,Prompted,Human,0
116,BoS,0,10,Prompted,Human,1
116,BoS,1,0,Prompted,Human,0
116,BoS,1,7,Prompted,Human,1
116,BoS,0,10,Prompted,Human,1
116,BoS,1,7,Prompted,Human,1
116,BoS,0,0,Prompted,Human,0
116,BoS,0,0,Prompted,Human,0
116,BoS,0,10,Prompted,Human,1
116,PD,0,10,Prompted,LLM,0
116,PD,1,0,Prompted,LLM,0
116,PD,1,8,Prompted,LLM,0
116,PD,0,5,Prompted,LLM,1
116,PD,0,10,Prompted,LLM,0
116,PD,0,5,Prompted,LLM,1
116,PD,0,10,Prompted,LLM,0
116,PD,0,5,Prompted,LLM,1
116,PD,0,5,Prompted,LLM,1
116,PD,0,5,Prompted,LLM,1
117,PD,0,10,Base,Human,0
117,PD,0,5,Base,Human,1
117,PD,1,0,Base,Human,0
117,PD,0,5,Base,Human,1
117,PD,0,5,Base,Human,1
117,PD,1,0,Base,Human,0
117,PD,0,5,Base,Human,1
117,PD,0,5,Base,Human,1
117,PD,1,0,Base,Human,0
117,PD,0,5,Base,Human,1
117,BoS,0,0,Base,LLM,0
117,BoS,0,0,Base,LLM,0
117,BoS,1,7,Base,LLM,1
117,BoS,0,10,Base,LLM,1
117,BoS,1,7,Base,LLM,1
117,BoS,0,0,Base,LLM,0
117,BoS,1,7,Base,LLM,1
117,BoS,0,0,Base,LLM,0
117,BoS,1,7,Base,LLM,1
117,BoS,1,7,Base,LLM,1
118,PD,0,10,Prompted,Human,0
118,PD,1,0,Prompted,Human,0
118,PD,1,8,Prompted,Human,0
118,PD,1,0,Prompted,Human,0
118,PD,1,0,Prompted,Human,0
118,PD,0,5,Prompted,Human,0
118,PD,0,5,Prompted,Human,0
118,PD,0,5,Prompted,Human,0
118,PD,0,5,Prompted,Human,0
118,PD,0,5,Prompted,Human,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
118,BoS,1,7,Prompted,LLM,1
119,BoS,0,0,Prompted,LLM,0
119,BoS,1,7,Prompted,LLM,1
119,BoS,1,7,Prompted,LLM,1
119,BoS,1,7,Prompted,LLM,1
119,BoS,1,7,Prompted,LLM,1
119,BoS,1,7,Prompted,LLM,1
119,BoS,1,7,Prompted,LLM,1
119,BoS,1,7,Prompted,LLM,1
119,BoS,1,7,Prompted,LLM,1
119,BoS,1,7,Prompted,LLM,1
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
119,PD,1,8,Prompted,LLM,0
120,BoS,1,7,Prompted,LLM,1
120,BoS,1,7,Prompted,LLM,1
120,BoS,0,0,Prompted,LLM,0
120,BoS,0,0,Prompted,LLM,0
120,BoS,1,7,Prompted,LLM,1
120,BoS,1,7,Prompted,LLM,1
120,BoS,1,7,Prompted,LLM,1
120,BoS,1,7,Prompted,LLM,1
120,BoS,1,7,Prompted,LLM,1
120,BoS,1,7,Prompted,LLM,1
120,PD,0,10,Prompted,Human,0
120,PD,0,5,Prompted,Human,1
120,PD,0,5,Prompted,Human,1
120,PD,1,8,Prompted,Human,0
120,PD,1,8,Prompted,Human,0
120,PD,0,5,Prompted,Human,1
120,PD,1,0,Prompted,Human,0
120,PD,1,0,Prompted,Human,0
120,PD,0,5,Prompted,Human,1
120,PD,1,0,Prompted,Human,0
121,BoS,0,0,Prompted,LLM,0
121,BoS,0,10,Prompted,LLM,1
121,BoS,1,0,Prompted,LLM,0
121,BoS,0,10,Prompted,LLM,1
121,BoS,0,10,Prompted,LLM,1
121,BoS,1,0,Prompted,LLM,0
121,BoS,1,0,Prompted,LLM,0
121,BoS,1,7,Prompted,LLM,1
121,BoS,0,0,Prompted,LLM,0
121,BoS,0,0,Prompted,LLM,0
121,PD,0,10,Prompted,LLM,0
121,PD,0,5,Prompted,LLM,1
121,PD,0,5,Prompted,LLM,1
121,PD,0,10,Prompted,LLM,0
121,PD,0,5,Prompted,LLM,1
121,PD,0,5,Prompted,LLM,1
121,PD,0,5,Prompted,LLM,1
121,PD,0,5,Prompted,LLM,1
121,PD,0,5,Prompted,LLM,1
121,PD,0,5,Prompted,LLM,1
122,PD,0,10,Base,LLM,0
122,PD,0,5,Base,LLM,1
122,PD,0,5,Base,LLM,1
122,PD,1,8,Base,LLM,0
122,PD,0,10,Base,LLM,0
122,PD,0,5,Base,LLM,1
122,PD,0,5,Base,LLM,1
122,PD,1,0,Base,LLM,0
122,PD,1,0,Base,LLM,0
122,PD,0,5,Base,LLM,1
122,BoS,0,0,Base,Human,0
122,BoS,0,10,Base,Human,1
122,BoS,0,10,Base,Human,1
122,BoS,0,10,Base,Human,1
122,BoS,0,10,Base,Human,1
122,BoS,1,0,Base,Human,0
122,BoS,0,0,Base,Human,0
122,BoS,0,10,Base,Human,1
122,BoS,0,10,Base,Human,1
122,BoS,0,10,Base,Human,1
123,BoS,1,7,Prompted,Human,1
123,BoS,1,7,Prompted,Human,1
123,BoS,1,7,Prompted,Human,1
123,BoS,1,7,Prompted,Human,1
123,BoS,0,0,Prompted,Human,0
123,BoS,1,0,Prompted,Human,0
123,BoS,0,0,Prompted,Human,0
123,BoS,0,10,Prompted,Human,1
123,BoS,0,0,Prompted,Human,0
123,BoS,0,10,Prompted,Human,1
123,PD,0,10,Prompted,Human,0
123,PD,0,5,Prompted,Human,1
123,PD,0,5,Prompted,Human,1
123,PD,0,5,Prompted,Human,1
123,PD,0,5,Prompted,Human,1
123,PD,0,5,Prompted,Human,1
123,PD,0,5,Prompted,Human,1
123,PD,0,5,Prompted,Human,1
123,PD,0,5,Prompted,Human,1
123,PD,0,5,Prompted,Human,1
124,BoS,1,7,Prompted,LLM,1
124,BoS,1,7,Prompted,LLM,1
124,BoS,1,7,Prompted,LLM,1
124,BoS,1,7,Prompted,LLM,1
124,BoS,0,0,Prompted,LLM,0
124,BoS,1,7,Prompted,LLM,1
124,BoS,1,7,Prompted,LLM,1
124,BoS,1,7,Prompted,LLM,1
124,BoS,1,7,Prompted,LLM,1
124,BoS,1,7,Prompted,LLM,1
124,PD,0,10,Prompted,LLM,0
124,PD,0,5,Prompted,LLM,1
124,PD,1,0,Prompted,LLM,0
124,PD,0,10,Prompted,LLM,0
124,PD,1,0,Prompted,LLM,0
124,PD,0,5,Prompted,LLM,1
124,PD,0,5,Prompted,LLM,1
124,PD,0,5,Prompted,LLM,1
124,PD,1,0,Prompted,LLM,0
124,PD,0,5,Prompted,LLM,1
125,PD,0,10,Prompted,LLM,0
125,PD,1,0,Prompted,LLM,0
125,PD,0,5,Prompted,LLM,1
125,PD,0,5,Prompted,LLM,1
125,PD,0,5,Prompted,LLM,1
125,PD,0,5,Prompted,LLM,1
125,PD,0,5,Prompted,LLM,1
125,PD,0,5,Prompted,LLM,1
125,PD,0,5,Prompted,LLM,1
125,PD,0,5,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,7,Prompted,LLM,1
125,BoS,1,0,Prompted,LLM,0
126,BoS,0,0,Base,LLM,0
126,BoS,1,0,Base,LLM,0
126,BoS,1,0,Base,LLM,0
126,BoS,1,7,Base,LLM,1
126,BoS,0,0,Base,LLM,0
126,BoS,0,10,Base,LLM,1
126,BoS,1,7,Base,LLM,1
126,BoS,0,0,Base,LLM,0
126,BoS,0,0,Base,LLM,0
126,BoS,0,0,Base,LLM,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
126,PD,1,8,Base,Human,0
127,PD,0,10,Prompted,Human,0
127,PD,0,5,Prompted,Human,1
127,PD,0,5,Prompted,Human,1
127,PD,1,0,Prompted,Human,0
127,PD,0,5,Prompted,Human,1
127,PD,0,5,Prompted,Human,1
127,PD,0,5,Prompted,Human,1
127,PD,0,5,Prompted,Human,1
127,PD,0,5,Prompted,Human,1
127,PD,1,0,Prompted,Human,0
127,BoS,0,0,Prompted,LLM,0
127,BoS,0,10,Prompted,LLM,1
127,BoS,1,0,Prompted,LLM,0
127,BoS,0,0,Prompted,LLM,0
127,BoS,0,10,Prompted,LLM,1
127,BoS,0,10,Prompted,LLM,1
127,BoS,0,10,Prompted,LLM,1
127,BoS,0,10,Prompted,LLM,1
127,BoS,0,0,Prompted,LLM,0
127,BoS,1,0,Prompted,LLM,0
128,PD,0,10,Base,LLM,0
128,PD,0,5,Base,LLM,1
128,PD,1,0,Base,LLM,0
128,PD,0,10,Base,LLM,0
128,PD,0,5,Base,LLM,1
128,PD,0,5,Base,LLM,1
128,PD,0,5,Base,LLM,1
128,PD,0,5,Base,LLM,1
128,PD,0,5,Base,LLM,1
128,PD,0,5,Base,LLM,1
128,BoS,1,7,Base,LLM,1
128,BoS,1,7,Base,LLM,1
128,BoS,0,0,Base,LLM,0
128,BoS,0,0,Base,LLM,0
128,BoS,1,0,Base,LLM,0
128,BoS,1,7,Base,LLM,1
128,BoS,1,7,Base,LLM,1
128,BoS,1,7,Base,LLM,1
128,BoS,1,7,Base,LLM,1
128,BoS,1,7,Base,LLM,1
129,PD,0,10,Prompted,Human,0
129,PD,0,5,Prompted,Human,1
129,PD,0,5,Prompted,Human,1
129,PD,0,10,Prompted,Human,0
129,PD,0,5,Prompted,Human,1
129,PD,0,5,Prompted,Human,1
129,PD,0,5,Prompted,Human,1
129,PD,0,5,Prompted,Human,1
129,PD,0,5,Prompted,Human,1
129,PD,0,5,Prompted,Human,1
129,BoS,1,7,Prompted,LLM,1
129,BoS,1,7,Prompted,LLM,1
129,BoS,0,0,Prompted,LLM,0
129,BoS,0,0,Prompted,LLM,0
129,BoS,0,10,Prompted,LLM,1
129,BoS,0,10,Prompted,LLM,1
129,BoS,0,10,Prompted,LLM,1
129,BoS,0,0,Prompted,LLM,0
129,BoS,0,10,Prompted,LLM,1
129,BoS,0,10,Prompted,LLM,1
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,PD,1,8,Prompted,Human,0
130,BoS,1,7,Prompted,LLM,1
130,BoS,0,0,Prompted,LLM,0
130,BoS,0,0,Prompted,LLM,0
130,BoS,1,7,Prompted,LLM,1
130,BoS,1,7,Prompted,LLM,1
130,BoS,1,7,Prompted,LLM,1
130,BoS,1,7,Prompted,LLM,1
130,BoS,1,0,Prompted,LLM,0
130,BoS,1,7,Prompted,LLM,1
130,BoS,1,7,Prompted,LLM,1
131,BoS,1,7,Prompted,Human,1
131,BoS,0,0,Prompted,Human,0
131,BoS,0,0,Prompted,Human,0
131,BoS,0,0,Prompted,Human,0
131,BoS,0,10,Prompted,Human,1
131,BoS,0,10,Prompted,Human,1
131,BoS,0,10,Prompted,Human,1
131,BoS,0,10,Prompted,Human,1
131,BoS,0,10,Prompted,Human,1
131,BoS,0,10,Prompted,Human,1
131,PD,0,10,Prompted,Human,0
131,PD,0,5,Prompted,Human,1
131,PD,0,5,Prompted,Human,1
131,PD,0,10,Prompted,Human,0
131,PD,0,5,Prompted,Human,1
131,PD,0,5,Prompted,Human,1
131,PD,0,5,Prompted,Human,1
131,PD,0,5,Prompted,Human,1
131,PD,0,5,Prompted,Human,1
131,PD,0,5,Prompted,Human,1
132,BoS,1,7,Prompted,LLM,1
132,BoS,0,0,Prompted,LLM,0
132,BoS,1,0,Prompted,LLM,0
132,BoS,1,7,Prompted,LLM,1
132,BoS,0,0,Prompted,LLM,0
132,BoS,1,7,Prompted,LLM,1
132,BoS,1,7,Prompted,LLM,1
132,BoS,0,0,Prompted,LLM,0
